file_name,SMILES
11791.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])C1CCC(=O)C([C@@](C(C)C)(O)[H])=C1)CC(=O)N
11792.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1ccccc1-c1nc(CCCC(CCC(=O)NO)N=C=[N-])oc1-c1cccc(OC)c1
11793.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)C(CCN(CC)CC)CC2(CCC)SC(NC3CCCCCC3)=NC2=O)[C@]2([H])C=C[C@@]1([H])C2
11794.png,[H][C@]1(CC(=O)NC2CCCC(NC3=NC(=O)C(C)(CCCCN4CCOCC4)S3)CC2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11795.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C(N)(C#N)Cc1cccc([N+](=O)[O-])c1
11796.png,[H][C@]1(CC(=O)NC(c2ccc(O)cc2)n2cc(CC(=O)O)c3cccc(O)c32)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11797.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C([*])C(NOC([C@](CSSC[C@@](C(O)=O)(N)[H])(N)[H])=O)=O)C#C)[H])C(O)=O
11798.png,[H][C@]1([C@]2(C[C@@](C=C2[*])([H])[C@@]1(C(Oc1c(-c2[n](C)c(=O)[n](CC(NCCc3ccccc3)=O)[n]2)cc([C@@]2([C@@]3(C[C@](C=C3)([H])[C@]2(CC(=O)N)[H])[H])C(O)=O)c(C)c1)=O)[H])[H])CC(=O)N
11799.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(/C(/C1C=CC(Cl)=CC=1)=C\C1N(CC2C=CC(Cl)=CC=2)C2C(=CC(=C(C=2)CC#C)C)N=1)C(O)=O)[H])CC(=O)N
11800.png,[H][C@]1([C@]2(C[C@@](C=C2c2c(C(F)(F)F)cc(NC(N3CCN(c4c(OCc5[n]c([N+]#[C-])[n]cc5)[n][s][n]4)CC3)=O)cc2C(F)(F)F)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11801.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(CC[C@]3([H])SC4(CCN(C)CC4)NC3=O)C=C[C@]1([H])C2
11802.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3ccc(-c4nn5c(c4-c4ccc6ncn(CCCOC7CCCCO7)c6c4)CCC5)nc3C)[C@]1(N=[N+]=[N-])C2
11803.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C(C3(c4nn(C)cc4CC#N)CC3)=C[C@]1([H])C2N=C=[N-]
11804.png,*n1ccc(OCc2c(C(C)C)cccc2-n2nnn(CC3=C[C@@]4([H])C[C@]3([H])[C@@]([H])(CC(N)=O)[C@@]4([H])C(=O)O)c2=O)n1
11805.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(COc3cccc(/C=C/C(=O)c4ccccc4)c3)[C@]1([H])C2
11806.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1N(C(CC)C)CCN(C(CN2CCN([Ac])CC2)=O)C1([H])[N+]([O-])=O)C(=O)N)[H])[H])C(O)=O
11807.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CN(CC(=O)N4CCN(C5CCCC5)CC4C#C)CCN3C(C)=O)[C@]1([H])C2
11808.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1CC(N(C2CCCCC2)C(NC2SC(Cl)=C(CC(OCC)=O)N=2)=O)CCC1)CC(=O)N)[H])C(O)=O
11809.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cc(CC(=O)NCCCCn2c(CCCC)nc3c(N)nc4cccnc4c32)cc2cccnc12
11810.png,[H][C@@]12[C@@](C(O)=O)(C#CC#C)[C@](C(CC3N(CCNC(C4N=C(O)C=CC=4)=O)C4=C(C(=NC5C4=NC=CC=5)N)N=3)CC)(CC(=O)N([H])[H])[C@](C1)([H])C=C2
11811.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)C(C)(C)CCc2cccc(CC#C)n2)[C@]2([H])C=C[C@@]1([H])C2
11812.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2ccc(-c3nc(C)c(C(=O)NCC(C)n4nc(C)nc4C)s3)cn2)[C@]2([H])C=C[C@@]1([H])C2
11813.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)ON=[N+]=[N-])[C@@]2([H])C=C(c3cncc(-c4nc(C)c(C(=O)N(C)Cc5cc(C)on5)s4)c3)[C@]1([H])C2
11814.png,[H]N1C2C(=C(C(=CN=2)C2C=C(CO)C=CC=2)N2CCN(C([C@](C3C=CC(Cl)=CC=3)(CNC(CC3[C@@]4([C@@]([C@@](CC(=O)N)([H])[C@](C4)([H])C=3)(C(O)=O)[H])[H])C)[H])=O)CC2)C=C1
11815.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cccc3c2=NC2OC=C(Cl)C2C=3Cl)[C@@]2([H])C=C[C@]1([H])C2
11816.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NOC1(c2c(cc(cc2)CC(N[C@@](c2[n]cc(Br)cc2)(C)[H])=O)OCC1)C)=O
11817.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(N=C=[N-])[C@]2([H])C=C[C@@]1(C(C)Nc1cc(-c3cccs3)ccc1CCO)C2
11818.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cc(NCCOc3cccc(N)c3)cc(NC(=O)OC(C)(C)C)c2C#C)[C@]2([H])C=C[C@@]1([H])C2
11819.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2nc(C(O)c3c(C(=O)OC)cc(Br)n3C(C)C)ccc2Cl)[C@@]2([H])C=C[C@]1([H])C2
11820.png,[H][C@]1([C@]2(C[C@@](C=C2)(C23CN(C4N(CC=C(C)C)C5C(=CC=C(C=5)N)N=4)CC2CN(C(OC(C)(C)C)=O)C3)[C@@]1(C(O)=O)[H])[H])CC(=O)N
11821.png,[H]n1c(-c2cc(C)cc(C)c2)c(CCNCCCC#N)c2cc(C(CC#N)(COC(=O)[C@]3([H])[C@]([H])(CC(N)=O)[C@]4([H])C=C[C@@]3([H])C4)C(=O)N3C4CCC3CC4)sc21
11822.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C(C)(NC)C(=O)Nc1cc(-c2c(C)nc3ccccn23)cc(NC(=O)c2ncc(Cl)cc2C#N)n1
11823.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C([C@](C(N[C@@](C(=O)N)(C)[H])=O)(C)[H])=CC=C(NC2OC=C(C(F)(F)F)N=2)C=1)=O)[H])N=[N+]=[N-])CC(=O)N
11824.png,[H][C@]1([C@]2(C[C@@](C=C2C(C(OCC)=O)SC2SC(NC(/C(/C3C=C(C#N)C(S(C4CC4)(=O)=O)=CC=3)=N/OC3CCCC3)=O)=NC=2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11825.png,[H][C@]1([C@]2(C(c3c(S(C4CC4)(=O)=O)c(C#C)cc(/C(/C(Nc4[n]cc(C=C)[n]c4)=O)=N\OC4CCCC4)c3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11826.png,[H][n]1c(C(c2ccc(S(C3C(N=[N+]=[N-])C3)(=O)=O)cc2)CC2C(C3[C@@]4([C@]([C@](C(O)=O)([H])[C@]3(C=C4)[H])(CC(=O)N)[H])[H])COCC2)ccc1-c1[n]cc(CN2[C@@]3(CN(C(=O)C)[C@](C3)([H])C2)[H])cc1
11827.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C1C(C(=O)NCc2ccncc2)CN1c1cccc(-c2nc3ccccc3n2C)c1
11828.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2ccc(Oc3nc4c(c(=O)n(CCC)c(=O)n4C)n3Cc3ccc(Cl)cc3)cc2OC(F)(F)F)[C@@]2([H])C=C[C@]1([H])C2
11829.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2ccc3c(c2)N(Cc2cccc(OCC)n2)C[C@@]([H])(c2cccc(C(F)(F)F)c2)N3C[C@@]([H])(O)C(F)(F)F)[C@]2([H])C=C[C@@]1([H])C2
11830.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(c1c(Oc2cc[n]cc2)cc(F)c(NC(Nc2[n](-c3ccc(O)cc3)[n]c3C(CCc23)(C)C)=O)c1)C(=O)N)[H])[H])C(O)=O
11831.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC2CCCCN2S(=O)(=O)n2cc(-c3cc(S(N)(=O)=O)c(C)n3CC3CCCCC3)c3ccccc32)[C@@]2([H])C=C(N=[N+]=[N-])[C@]1([H])C2
11832.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(N(C1N2C(=C(C=N2)C2C=NC(C3N=C(OC)SC=3)=CC=2)N=C([C@]2(CC[C@](C(C(O)=O)F)([H])CC2)[H])C=1Br)C#N)C(=O)N)[H])[H])C(O[*])=O
11833.png,[H][n]1c2c(cc(cc2)C(=O)N)c(-c2c(C3[C@@]4([C@@]([C@@](CC(NC#CC#C)=O)([H])[C@](C4)([H])C=3)(C(O)=O)[H])[H])ccc(NC(Cc3c(Cl)cc(Cl)cc3)=O)c2)[n]1
11834.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(c1c(CC#N)oc(C(OC(C)(C)C([H])([H])[H])=O)c1)CC(=O)N)[H])C(O)=O
11835.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1cccc(COc3cc(OC)ccc3/C=C(\N=[N+]=[N-])C(=O)OC)c1)C2
11836.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(Nc1c(C)c(O)c(C(N/N=C/c2c(O)c(Cl)cc(Cl)c2)=O)cc1)=O
11837.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2CC(C)c1cccc(CN2CCOCC2)n1
11838.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(C3c4c(ccnc4C(=O)NCC)C(=O)N3C(C)c3cnc(OCC(F)F)c(C)c3)C=C[C@]1([H])C2
11839.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C#CC#C)C(N)=O)[C@]2([H])C=C(c3c(OC)ccc4cccc(CCN)c34)[C@@]1([H])C2
11840.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(c2cc(C)ncc2-c2ccc(F)cc2)[C@]2([H])C=C[C@@]1([H])C2
11841.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2sc(C)nc2-c2ccc(Cl)cc2Cl)[C@]2([H])C=C[C@@]1([H])C2
11842.png,[H][C@@]1(C(=O)O)[C@@](CC(=O)Nc2cc(N3CCN(C)CC3)ccc2C(O)c2ccccc2)(N=C=[N-])[C@]2([H])C=C[C@@]1([H])C2
11843.png,*CC(C1=C[C@@]2([N+](=O)[O-])C[C@]1([H])[C@@]([H])(CC(N)=O)[C@@]2([H])C(=O)O)N1CCN(C(C)=O)CC1
11844.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2C[C@]12C=CC(=O)C=C1CCC1C2=CC[C@@]2(C)C1C[C@@]([H])(C)[C@]2(O)C(=O)CO
11845.png,[H][n]1c(=O)c(O)c(C(OCC)=O)[n]c1C1(CCN(C(OCc2c([C@@]34[C@@](C(O)=O)([H])[C@@](CC(=O)N)([H])[C@](C3)([H])C=C4)cc(C#N)cc2)=O)CC1)OCCO
11846.png,[H][C@]1(CC(=O)NC(COc2cccc(-c3cc(C(=O)O)nn3-c3cccc(Cl)c3)c2)CN2CCCC2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11847.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1c(F)cc(OCCCl)cc1-c1cc(C(=O)N2CNC(=O)C2)nn1-c1ccc(F)c(Cl)c1
11848.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2CCC(CCN3CCC(N(c4[n]cc(C)cc4)C(c4occc4)=O)CC3)(CCO)CC2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
11849.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2(c3cnc(-c4ccccc4[Ir]C)nc3C)C[C@@]1([H])C=C2C#N
11850.png,[H][C@]1(CC(=O)NCOCCCNC(=O)c2ccc(C)cc2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11851.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1nc(NC(=O)c2cc(OC)cc(OCC)c2)sc1C
11852.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2ccc(C3C(C(=O)OCC)=C(C)N=c4s/c(=C\c5ccc(-c6ccc([N+](=O)[O-])cc6)o5)c(=O)n43)c(OC)c2)[C@]2([H])C=C[C@@]1([H])C2
11853.png,[H][C@]1(CC(=O)Nc2cccc(C3C(C(=O)OCC)=C(C)N=c4s/c(=C\c5ccccn5)c(=O)n43)c2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11854.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3c(-c4ccc(/C=c5\sc6n(c5=O)C(C)=C(C(=O)OCC)C(c5ccc(OC)cc5)N=6)o4)cccc3[N+]([H])([O-])O)C=C[C@]1([H])C2
11855.png,[H][C-]([H])[N+]([H])(CCC(N)=O)Cc1ccccc1C(C(N)=O)[C@@]1([H])[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11856.png,[H][C-]([H])[N+]([H])(CC)Cc1ccccc1C(C(N)=O)[C@@]1([H])[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(N=C=[N-])C2
11857.png,[H][C-]([N+](CC1C=NC=CC=1)(CNC(C([C@@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])[H])C#CC#C)=O)[H])[H]
11858.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(C2CN=C(C(C#N)Oc3ccc(Cl)c(Cl)c3)N2)[C@@]2([H])C=C[C@]1([H])C2
11859.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(N1CCN=C1COc1ccc(O)c(N=[N+]=[N-])c1)C2
11860.png,[H][C@]1([C@@]2(C(=C(c3c(CCC4NCCN=4)ccc(Cl)c3)[C@](C2)([H])[C@@]1(C(O)=O)[H])C#CC#C)[H])CC(=O)N
11861.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1N=C(NNc2cc(Cl)c(C)cc2)NC1)CC(=O)N)[H])C(O)=O
11862.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C(C1C2CC(C=C2N=C=[N-])C1)CCCCCCCCC)CC(=O)N)[H])C(O)=O
11863.png,[H][C@]1([C@@]2(C=C(COC(C(N(C3C(Cl)=NN(C4C=NC=CC=4)C=3)CC)=O)(C#CC#C)C)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11864.png,[H][C@]1([C@]2(C[C@@](C=C2c2c(-[n]3[n]c(Cl)c(N(C(NCCSC)=O)CC)c3)ccc[n]2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11865.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c(-c2c3c(ccc[n]3)cc(C(S(=O)(=O)C)(C)C)c2)cc(CC(C(CC)(CC)O)(c2ccc(S(=O)(=O)C)cc2)F)cc1)=O)[H])C#C)CC(=O)N
11866.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(=O)N)CC(S(=O)(=O)C)(C1C=C2C(N=CC=C2)=C(C2C=C(CC(C3C=CC(S(=O)(=O)C)=CC=3)(C(O)=O)F)C=CC=2)C=1[H])C)C#N)[H])C(O)=O
11867.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1ccnc(N2CC[N+](C)(C)CC2)c1-c1nc2cc(OC)cc(CC)c2c(=O)o1
11868.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(Cc3nsc(N4CCN(CCNC(=O)c5ccccc5)CC4)n3)ccc2F)[C@@]2([H])C=C[C@]1([H])C2
11869.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2ccc(F)c(-c3nc(C(=O)N(N=C=[N-])c4cnsc4OCC4CNC4)ccc3F)c2F)[C@@]2([H])C=C[C@]1([H])C2
11870.png,[H][C@]1(CC(=O)NC23CC(CN2C(C)=N)N(C(=S)NC2N=C(c4ccccc4)c4cc(Cl)ccc4N(C)C2=O)C3)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11871.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(Cn2cncc2-c2cc(CCc3ccsc3)c3cc(CCC#N)c(Cl)cc3n2)[C@]2([H])C=C[C@@]1([H])C2
11872.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1N=C(NC2C=CC(N3CCN(CCCSC)CC3)=CC=2)N=C(C2C=CC(NC(=O)C)=CC=2)C=1)C(=O)N)[H])[H])C(O)=O
11873.png,[H][C@]1(C(C#N)C(N)=O)[C@](C(=O)O)(c2ccn(-c3ccc(CO/N=C/CCCC(C)C)cc3)n2)[C@@]2([H])C=C[C@]1([H])C2
11874.png,[H][C@]1(CC(=O)NC2CC(F)(F)CN2CC(C)(C)C)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11875.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C(N1C[C@@]([H])(F)[C@]([H])(F)C1)C(C)(C)C)C2
11876.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1C(Cl)=CC(CN2[C@@](C(C)(C([H])([H])[H])C)([H])C(O)=C(C#N)C2=O)=CC=1)CC(=O)N)[H])C(O)=O
11877.png,[H][C@]1(CC(=O)NC(Sc2nc(O)c(C=N)c3c2CCCC3)c2nnc(C3CC3)s2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
11878.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(Nc1c(Oc2ccc(S(Nc3c(C)c(Cl)ccc3)(=O)=O)cc2)c([N+]#[C-])c(Cl)cc1)=O
11879.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cccc(-c3cccc(NS(=O)(=O)c4cc(Cl)c(Oc5ccc([N+](=O)[O-])cc5Cl)c(Cl)c4)c3)c2)[C@@]2([H])C=C[C@]1([H])C2
11880.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)ON(c2cc(Br)ccc2N=C=[N-])S(=O)(=O)c2ccc(Oc3cccc(Cl)c3[N+]#[C-])cc2)[C@@]2([H])C=C[C@]1([H])C2
11881.png,[H][C@]1([C@]2(C[C@@](C=C2N[C@](C(C)C)(C(OCC2N(CCCCNS(=O)(=O)C)C3=C(C(=NC4C3=CC=CC=4)N)N=2)=O)[H])([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11882.png,[H][C@@]1([C@](C(O)=O)([H])[C@@]2(C[C@]1(C=C2)CS(CC(C[n]1c2c(c([n]c3c2cccc3)N)[n]c1CO)(C)C)(=O)=O)[H])CC(=O)N
11883.png,[H][C@]1([C@]2(C(CCOP(OCCC(C([N+]([O-])=O)OS(CCC([*])S(O[Na])(=O)=O)(=O)=O)(C)C)(OCC)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11884.png,[H]N1C2C(=CC(=CC=2[H])Br)C2CCCCC(C3C=CC(OCC(NC(C[C@@]4([C@]5(C(C6[C@]7([C@]([C@](C(O)=O)([H])[C@@](C7)([H])C=6)(CC(=O)N)[H])[H])[C@@](C=C5)([H])[C@@]4(C(O)=O)[H])[H])[H])=O)(CN4CCOCC4)O)=CC=3)C1=2
11885.png,[H][C@]1([C@@]2(C=C([C@]([C@](C(F)(F)F)(C)[H])(C3C=CC(C4C(F)(F)C4)=CC=3)C(NC3C(Cl)=CC=C(C(C(C)C)CC(OC)=O)C=3)=O)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11886.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C(C(F)(F)F)=CC=CC=1COC1C=C(N(C(=S)N)C#N)C=CC=1)=O)[H])[H])CC(=O)N
11887.png,[H][C@@]1([C@@]2(C([H])([H])[C@](C=C2)([H])[C@]1(C(C(=O)N)NC(Nc1cc(C)c(N2CCCCC2)cc1)=S)[H])[H])C(O)=O
11888.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(c1c(CCNC(=S)N)cc(OCc2ccccc2)cc1)C(=O)N)[H])[H])C(O)=O
11889.png,[H][C@]1([C@@]2(C=C(C#CC#C[H])[C@](C2)([H])[C@@]1(C(O)=O)[H])C1Oc2c(cccc2)C(c2ccccc2)C1)CC(=O)N
11890.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC(C/C=C(\C#N)OS(C)=O)c2ccc3oc(S)nc3c2)[C@]2([H])C[C@@]1([H])C=C2C#CC#C
11891.png,[H][C@]1(CC(N)=O)[C@@](N=C=[N-])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1c(C)ccc2c(N)c(C(=O)OCC)ccc12
11892.png,[H][C@@]1([C@@]2(C[C@](C([H])=C2c2c(OCC(Nc3cc(C(F)(F)F)c(Cl)cc3)=O)ccc(-c3c(OC)[n]c(OC)[n]c3)c2)([H])[C@@]1(N=C=[N-])CC(=O)N)[H])C(O)=O
11893.png,[H][n]1c2c(cc(cc2[H])C(NCc2cc([C@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])CC(=O)N)c[n]c2[Ar])C)[n]c1C
11894.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2C(O)=C(O)C(O)=C(c3oc4c(c(cc(c4)O)O)c(=O)c3)C=2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
11895.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2ccccc2C[C@]2([H])OC(CC)(CC)O[C@@]2([H])CO)[C@@]2([H])C=C[C@]1([H])C2
11896.png,[H]N1C2C3C(N(C4C(C)=CC5C=NN(C)C=5C=4)C=2C([C@@]2([C@@]4(C[C@](C=C4)([H])[C@]2(CC(=O)N)[H])[H])C(OC#C)=O)=N1)=CC=C(F)C=3
11897.png,[H][C@]1([C@]2(C(C3[C@@]4([H])[C@@](N=C(SC4)N)(c4c(F)c(NC(c5[n]cccc5)=O)ccc4F)CCC3)(N=[N+]=[N-])[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
11898.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(Nc3nnns3)ccc2OCCCC(C)(C)C)[C@@]2(N=C=[N-])C=C[C@]1([H])C2
11899.png,[H][C@@]12CCCCN1C(C(C(N)=O)[C@@]1([H])[C@@]([H])(C(=O)O[N+](=O)[O-])[C@@]3([H])C=C[C@]1([H])C3)CN(C(=O)c1ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc1Cl)C2
11900.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OCC(OC(N1CC(CC=C)C(O)CC1)=O)(C)C)=O)[H])[H])CC(=O)N
11901.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC#N)[C@@]2([H])C=C(c3nc(OC4CCCC4)ccc3[N+](=O)[O-])[C@]1([H])C2
11902.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C#COP(=O)(Oc1ccc(Br)cc1Cl)SCCC
11903.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)C#COP(O/C(/c1c(Cl)cc(Cl)cc1)=C\Cl)(OC#C)=O)[H])CC(=O)N
11904.png,[H]n1cc(-c2ccc3cnc(N(C(=O)CCC(=O)N(C)C)[C@@]45C=C[C@@]([H])(C4)[C@]([H])(C(=O)O)[C@]5([H])CC(N)=O)cc3c2)cn1
11905.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([N+](=O)[O-])C=C(CC(C)C3(C)OC(CO[Si]([H])([H])[H])CN3C)[C@]1([H])C2
11906.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1ccccc1-c1ccc(NC(=O)Cc2ccc3ccccc3c2)nn1
11907.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(NC(=O)c3cccc(S(=O)(=O)N(C)CCO)c3)ccc2F)[C@@]2([H])C=C[C@]1([H])C2
11908.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC(CN(S(C1C=C(C(NC2C=CC(F)=CC=2)=O)C=CC=1)(=O)=O)CC)O)=O
11909.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CN(CN=C=[N-])CCN(C(=O)CC4CCN(c5ccc(S(C)(=O)=O)cc5NC(=O)c5cccc(Cl)c5)CC4)C3)[C@]1([H])C2
11910.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CN(C(=O)OC(C)(C)C)Cc4ccc(CN(CC(=O)OCC)c5nc(OCCCC)nc(N)c5[N+](=O)[O-])cc43)[C@]1([H])C2
11911.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])C(C(C)(C)C)OC1C=C(Cl)C=CC=1)CC(=O)N
11912.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])c1c(C(N([H])CCN(c2c3c(cccc3)[s][n]2)N=[N+]=[N-])=O)[n]ccc1)CC(=O)N
11913.png,[H]N1C2C(=CC(=CC=2)O)C([C@]23[C@](CC(=O)N)([H])[C@](C(O)=O)([H])[C@@](C2)([H])C=C3)=C1C(NCCNC1C2C(=CC=CC=2)SN=1)=O
11914.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(N(CCNC(=O)c3ccc(Cl)cc3Cl)c3nsc4ccccc34)[C@]1([H])C2
